ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Title-Clean,Detect Language,Average-Rating,Review-Count,Author-Count,Publisher-Count,Binned-Rating
0061059056,Hogfather,terry pratchett,1999.0,harpertorch,hogfather,unknown,8.166666666666666,12,65,258,High
344243761X,Das Hotel am See.,martha grimes,1997.0,goldmann,da hotel see,unknown,4.75,4,30,78,Low
037541178X,While I Was Gone,sue miller,2000.0,ballantine,gone,unknown,6.833333333333333,6,14,656,Low
039914675X,The Cat Who Went up the Creek,lilian jackson braun,2002.0,putnam adult,cat went creek,en,7.571428571428571,21,41,8,Low
0671007610,Olivia (Logan),vc andrews,1999.0,pocket,olivia logan,unknown,6.9,10,66,652,Low
0671534718,Melody (Logan),vc andrews,1996.0,pocket,melody logan,cy,7.16,25,66,652,Low
0440904196,"Are You There God  It's Me, Margaret",judy blume,1991.0,laure leaf,god margaret,en,8.142857142857142,14,25,40,High
0553273299,Flashback,michael palmer,1991.0,bantam,flashback,en,6.7272727272727275,11,16,864,Low
0671741187,Where Are the Children,mary higgins clark,1992.0,pocket,child,en,7.458333333333333,24,65,652,Low
0590568795,"Egg Monsters from Mars (Goosebumps, No 42)",r l stine,1996.0,scholastic,egg monster mar goosebump 42,unknown,5.6,10,52,223,Low
0590568744,"The Headless Ghost (Goosebumps, No 37)",r l stine,1995.0,scholastic,headless ghost goosebump 37,en,7.5,10,52,223,Low
0590483471,"Monster Blood III (Goosebumps, No 29)",r l stine,1995.0,apple,monster blood iii goosebump 29,unknown,7.571428571428571,7,52,8,Low
0590483455,"The Horror at Camp Jellyjam (Goosebumps, No 33)",r l stine,1995.0,scholastic,horror camp jellyjam goosebump 33,en,6.875,8,52,223,Low
0590483544,"Phantom of the Auditorium (Goosebumps, No 24)",r l stine,1995.0,apple,phantom auditorium goosebump 24,en,6.8,5,52,8,Low
059048351X,"A Night in Terror Tower (Goosebumps, No 27)",r l stine,1995.0,scholastic,night terror tower goosebump 27,en,6.625,8,52,223,Low
0590568752,"The Abominable Snowman of Pasadena (Goosebumps, No 38)",r l stine,1995.0,scholastic,abominable snowman pasadena goosebump 38,en,7.142857142857143,7,52,223,Low
0590483552,"Attack of the Mutant (Goosebumps, No 25)",r l stine,1995.0,scholastic,attack mutant goosebump 25,en,5.285714285714286,7,52,223,Low
0590568760,"How I Got My Shrunken Head (Goosebumps, No 39)",r l stine,1996.0,scholastic,got shrunken head goosebump 39,unknown,7.0,5,52,223,Low
0590494503,"You Can't Scare Me! (Goosebumps, No 15)",r l stine,1995.0,scholastic,' scare goosebump 15,unknown,6.142857142857143,7,52,223,Low
0590483501,"My Hairiest Adventure (Goosebumps, No 26)",r l stine,1995.0,scholastic,hairiest adventure goosebump 26,en,6.5,8,52,223,Low
0345453409,Dying to Please,linda howard,2003.0,ballantine,dying please,unknown,8.25,12,31,656,High
0440235154,Where You Belong,barbara taylor bradford,2000.0,dell,belong,en,6.583333333333333,12,25,410,Low
0964631601,Pierced By A Sword,bud macfarlane jr,1995.0,saint jude media,pierced sword,en,8.416666666666666,12,3,3,High
0743424107,Deadly Embrace,jackie collins,2003.0,pocket,deadly embrace,unknown,7.285714285714286,7,27,652,Low
0312984839,Dance With The Devil: A Dark-Hunter Novel,sherrilyn kenyon,2003.0,st martin's paperbacks,dance devil dark hunter,en,8.5,8,5,117,High
0446353957,Mirror Image,sandra brown,1990.0,warner,mirror image,unknown,7.666666666666667,21,72,446,Low
0373835922,Lawless,nora roberts,2003.0,harlequin,lawless,unknown,6.722222222222222,18,127,189,Low
0449003302,Grievous Sin (Peter Decker & Rina Lazarus Novels (Paperback)),faye kellerman,1998.0,fawcett,grievous sin peter decker rina lazarus,unknown,8.833333333333334,6,35,255,High
0399140751,The Cat Who Said Cheese,lilian jackson braun,1996.0,putnam,cat said cheese,en,7.454545454545454,11,41,212,Low
0671722131,Some Can Whistle,larry mcmurtry,1990.0,pocket,whistle,en,7.777777777777778,9,33,652,High
0312993536,Sons of Fortune,jeffrey archer,2003.0,st martin's paperbacks,son fortune,en,8.0,13,22,117,High
3453177746,Hannibal,thomas harris,2001.0,wilhelm heyne verlag,hannibal,tl,6.5,8,16,1,Low
0747257833,Perfect Timing,jill mansell,1999.0,trafalgar square,perfect timing,unknown,8.6,5,2,44,High
0743411323,Never Change,elizabeth berg,2001.0,atria,never change,nl,8.285714285714286,21,26,94,High
0345443268,Silent Partner,stephen frey,2003.0,ballantine,silent partner,unknown,5.75,4,4,656,Low
0449911721,Morgan's Passing,anne tyler,1996.0,ballantine,morgan passing,tl,8.25,4,31,656,High
0449911780,If Morning Ever Comes : A Novel,anne tyler,1996.0,ballantine,morning ever come,en,7.142857142857143,7,31,656,Low
0345353617,The Women's Room,marilyn french,1977.0,ballantine,woman room,en,7.142857142857143,7,4,656,Low
0553561111,Scruples Two,judith krantz,1993.0,bantam,scruple two,en,6.111111111111111,9,13,864,Low
0446601853,Charade,sandra brown,1995.0,warner,charade,unknown,7.8,10,72,446,High
0060989238,Hunger Point : A Novel,jillian medoff,2002.0,regan,hunger point,unknown,8.0,4,1,39,High
0060195460,"Keep It Simple, Stupid: You're Smarter Than You Look",judy sheindlin,2000.0,harpercollins,keep simple stupid ' smarter look,unknown,6.333333333333333,6,2,321,Low
0312992327,Public Displays of Affection,susan donovan,2004.0,st martin's paperbacks,public display affection,en,7.75,4,4,117,High
0380727293,Dr. Atkins' New Diet Revolution,robert c atkins,1997.0,avon,dr atkins ' new diet revolution,af,6.315789473684211,19,4,540,Low
0553561375,The Jewels of Tessa Kent,judith krantz,1999.0,bantam,jewel tessa kent,unknown,6.6,5,13,864,Low
0449211584,Chesapeake,james a michener,1990.0,fawcett,chesapeake,en,7.4,5,19,255,Low
0449235998,Lucifers Hammer,larry niven,1982.0,ballantine,lucifer hammer,unknown,7.818181818181818,11,18,656,High
0451524780,The Hound of the Baskervilles,sir arthur conan doyle,1993.0,signet book,hound baskervilles,en,7.5,4,5,411,Low
0312872836,Witch Hill,marion zimmer bradley,2000.0,tor,witch hill,en,5.666666666666667,6,37,199,Low
1569319626,"Ranma 1/2, Vol. 1",rumiko takahashi,2003.0,viz communications,ranma 1 2 vol 1,unknown,7.75,4,2,2,High
0140074317,The Neverending Story,michael ende,1984.0,penguin,neverending,en,9.0,8,6,486,High
014026065X,The Little Book of Calm,paul wilson,1996.0,penguin australia,little calm,en,6.5,4,1,3,Low
0451198808,South: The Endurance Expedition,ernest shackleton,1999.0,signet book,south endurance expedition,en,7.7,10,1,411,Low
0446603422,Stormy Weather,carl hiaasen,1996.0,warner,stormy weather,en,7.884615384615385,26,20,446,High
0449206092,The Moon-Spinners,mary stewart,1990.0,fawcett,moon spinner,en,6.5,4,11,255,Low
0876853904,Women,charles bukowski,1978.0,black sparrow,woman,nl,8.166666666666666,6,6,3,High
0553100017,Prime Cut,diane mott davidson,1998.0,bantam,prime cut,ro,7.142857142857143,7,21,864,Low
0553100009,The Grilling Season,diane mott davidson,1997.0,bantam,grilling season,en,7.0,4,21,864,Low
0684195984,FROM POTTER'S FIELD,patricia cornwell,1995.0,scribner,potter field,no,7.516129032258065,31,16,142,Low
0399141464,Cause of Death,patricia daniels cornwell,1996.0,putnam,cause death,en,7.428571428571429,28,18,212,Low
0684195305,CRUEL AND UNUSUAL,patricia cornwell,1993.0,scribner,cruel unusual,ca,7.642857142857143,14,16,142,Low
0786866195,Buried Evidence,nancy taylor rosenberg,2000.0,hyperion press,buried evidence,en,6.571428571428571,7,9,19,Low
0425177068,Family Honor,robert b parker,2000.0,berkley,family honor,en,7.0588235294117645,17,44,519,Low
0886773849,"Dragonbone Chair Sorrow 1 (Memory, Sorrow, & Thorn (Paperback))",tad williams,1994.0,penguin putnam mass,dragonbone chair sorrow 1 memory sorrow thorn,en,8.090909090909092,11,15,42,High
0886775272,"Black Sun Rising (The Coldfire Trilogy, Book 1)",cs friedman,1994.0,daw,black sun rising coldfire trilogy 1,en,7.0,5,1,115,Low
0765305224,"Naked Empire (Sword of Truth, Book 8)",terry goodkind,2003.0,tor,naked empire sword truth 8,en,6.833333333333333,6,17,199,Low
0765300265,The Pillars of Creation,terry goodkind,2001.0,tor,pillar creation,en,6.833333333333333,6,17,199,Low
0060506512,The Fifth Ring,mitchell graham,2003.0,eos,fifth ring,en,8.25,4,1,78,High
0553575651,"Ship of Destiny (The Liveship Traders, Book 3)",robin hobb,2001.0,spectra,ship destiny liveship trader 3,en,8.25,4,9,78,High
0553575643,"Mad Ship (The Liveship Traders, Book 2)",robin hobb,2000.0,spectra,mad ship liveship trader 2,en,8.6,5,9,78,High
0553575635,"Ship of Magic (The Liveship Traders, Book 1)",robin hobb,1999.0,spectra,ship magic liveship trader 1,en,8.777777777777779,9,9,78,High
0886772885,"Sword and Sorceress, V",marion zimmer bradley,1988.0,new amer library,sword sorceress v,en,8.8,5,37,37,High
0451456408,Crystal Sage,kara dalkey,1999.0,roc,crystal sage,unknown,7.75,4,1,69,High
0812575237,Legends 2 : Short Novels by the Masters of Modern Fantasy,terry goodkind,1999.0,tor,legend 2 short master modern fantasy,en,7.6,10,17,199,Low
0553110845,"House Corrino (Dune: House Trilogy, Book 3)",brian herbert,2001.0,spectra,house corrino dune house trilogy 3,en,8.090909090909092,11,8,78,High
0345437829,Hanging Up,delia ephron,1999.0,ballantine,hanging,tl,6.166666666666667,6,2,656,Low
0740713906,"Excuse Me While I Wag : A Dilbert Book (Adams, Scott, Dilbert Book.)",scott adams,2001.0,rews mcmeel,excuse wag dilbert adam scott dilbert,unknown,7.5,4,29,95,Low
0451211480,The Confessor,daniel silva,2004.0,signet book,confessor,en,7.5,4,7,411,Low
0743245520,"Hello, Darkness",sandra brown,2003.0,simon schuster,hello darkness,no,7.3076923076923075,26,72,241,Low
0449209733,Fraternity of Stone,david morrell,2003.0,ballantine,fraternity stone,en,7.0,6,10,656,Low
0452274427,In the Time of the Butterflies,julia alvarez,1995.0,plume,time butterfly,en,8.76923076923077,13,5,125,High
0836220870,"Hound Of The Far Side (Far Side Books, Collection No 7)",gary larson,1987.0,rews mcmeel,hound far side far side collection 7,en,8.733333333333333,15,22,95,High
0399141960,Woe Is I: The Grammarphobe's Guide to Better English in Plain English,patricia t o'conner,1996.0,g p putnam's sons,woe grammarphobe guide better english plain english,en,9.0,4,1,37,High
0028613228,The New York Public Library American History Desk Reference (New York Public Library Series),frommer,1997.0,macmillan,new york public library american history desk reference new york public library series,en,7.25,4,1,21,Low
0425194515,Midnight,dean koontz,2004.0,berkley,midnight,unknown,7.5,14,26,519,Low
0060198303,"The Burglar on the Prowl (Block, Lawrence)",lawrence block,2004.0,william morrow,burglar prowl block lawrence,en,8.875,8,21,130,High
1931201080,Wolfpointe,rick buda,2004.0,twilight times,wolfpointe,unknown,7.0,4,1,1,Low
0393951693,The Vanishing Hitchhiker: American Urban Legends and Their Meanings,jan harold brunvand,1989.0,w w norton,vanishing hitchhiker american urban legend meaning,en,6.666666666666667,9,2,65,Low
0816727953,50 Amazing U.S. Mazes: Journey Through the USA,dan nevins,1992.0,troll communications,50 amazing u maze journey usa,en,7.5,4,1,10,Low
0446532215,"The Elder Gods (The Dreamers, Book 1)",david eddings,2003.0,aspect,elder god dreamer 1,en,5.8,5,30,20,Low
0345466632,The Demon in the Freezer,richard preston,2003.0,fawcett,demon freezer,en,7.625,8,6,255,Low
0060973323,Ginger Tree,oswald wynd,1990.0,perennial,ginger tree,no,7.571428571428571,7,1,277,Low
0553103105,Zen and the art of motorcycle maintenance : an inquiry into values,robert m pirsig,1975.0,bantam,zen art motorcycle maintenance inquiry value,en,7.25,4,7,864,Low
0553572202,Self-Defense (Alex Delaware Novels (Paperback)),jonathan kellerman,1995.0,bantam,self defense alex delaware,unknown,7.65,20,40,864,Low
0399144714,Vector,robin cook,1999.0,putnam,vector,unknown,6.6875,16,42,212,Low
0441001963,Orca,steven brust,1996.0,ace,orca,unknown,8.5,4,6,145,High
0441182003,Taltos (Vlad Taltos),steven brust,1995.0,ace,taltos vlad taltos,unknown,7.5,4,6,145,Low
0553565699,"Assassin's Quest (The Farseer Trilogy, Book 3)",robin hobb,1998.0,spectra,assassin quest farseer trilogy 3,en,7.166666666666667,6,9,78,Low
0446526924,Hidden Treasures : Searching for Masterpieces of American Furniture,joan barzilay freund,2000.0,warner,hidden treasure searching masterpiece american furniture,en,7.0,5,1,446,Low
0440343194,Illusions,richard bach,1981.0,bantam doubleday dell,illusion,unknown,9.068965517241379,29,18,64,High
0553252704,The Parsifal Mosaic,robert ludlum,1983.0,bantam,parsifal mosaic,en,9.0,4,36,864,High
067082982X,The Dark Half,stephen king,1992.0,viking,dark half,en,7.105263157894737,19,195,101,Low
0440164842,Noble House: A Novel of Contemporary Hong Kong,james clavell,1984.0,dell,noble house contemporary hong kong,en,7.0,5,6,410,Low
0440226457,Time to Hunt: A Novel,stephen hunter,1999.0,delta paperbacks,time hunt,en,7.0,7,7,8,Low
0451204301,Impulse,catherine coulter,2001.0,signet book,impulse,unknown,8.466666666666667,15,51,411,High
0842329269,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),jerry jenkins,2000.0,tyndale house,apollyon destroyer unleashed left behind 5,en,8.555555555555555,36,1,41,High
0786868155,Social Crimes : A Novel,jane stanton hitchcock,2002.0,miramax,social crime,unknown,5.75,4,3,21,Low
0440507626,Nitpicker's Guide for Deep Space Nine Trekkers,phil farrand,1996.0,dell,nitpicker guide deep space nine trekker,unknown,7.8,5,3,410,High
0151962960,Where Is Joe Merchant: A Novel Tale,jimmy buffett,1992.0,harcourt,joe merchant tale,en,7.125,8,7,44,Low
3404921178,Nur der Tod ist ohne Makel.,ann granger,2002.0,lübbe,nur der tod ist ohne makel,de,7.6,5,2,33,Low
0061001023,Birthright,michael stewart,1990.0,harper mass market paperbacks,birthright,en,5.5,4,2,15,Low
0312961006,The Trickster,muriel gray,1997.0,tor,trickster,en,7.5,6,2,199,Low
0446523089,The Secret of Shambhala : In Search of the Eleventh Insight,james redfield,1999.0,warner,secret shambhala search eleventh insight,en,6.777777777777778,9,6,446,Low
0688167810,Wonder When You'll Miss Me,amanda davis,2003.0,william morrow,wonder ' miss,unknown,8.125,8,1,130,High
0373484895,Captive Star,nora roberts,2001.0,silhouette,captive star,ro,6.894736842105263,19,127,98,Low
0451524497,Anna Karenina (Signet Classics (Paperback)),leo tolstoy,1988.0,penguin,anna karenina signet classic,unknown,7.75,8,11,486,High
0393322157,Glue,irvine welsh,2001.0,w w norton,glue,unknown,7.5,6,6,65,Low
0060005424,Lirael: Daughter of the Clayr,garth nix,2002.0,harpertrophy,lirael daughter clayr,en,8.5,12,7,149,High
0449205878,Poland,james a michener,1990.0,fawcett,poland,unknown,7.8,15,19,255,High
0552996181,Behind the Scenes at the Museum,kate atkinson,1996.0,black swan,behind scene museum,en,7.457142857142857,35,3,4,Low
0451211561,Capital Crimes,stuart woods,2004.0,signet book,capital crime,unknown,7.857142857142857,7,35,411,High
0380729407,Something Wicked This Way Comes,ray bradbury,1998.0,eos,something wicked way come,en,7.6923076923076925,13,24,78,Low
0486299929,Six Characters in Search of an Author (Dover Thrift Editions),luigi pirandello,1998.0,dover lications,six character search author dover thrift,en,8.5,4,1,87,High
0486278042,Antigone (Dover Thrift Editions),sophocles,1993.0,dover lications,antigone dover thrift,unknown,8.5,8,3,87,High
0816707987,Great American Short Stories (Watermill Classics),troll books,1987.0,troll communications,great american short watermill classic,en,8.2,5,1,10,High
0399135790,Cold Fire,dean r koontz,1991.0,putnam,cold fire,en,6.7,10,56,212,Low
0345356950,"The Scions of Shannara (The Heritage of Shannara, Book 1)",terry brooks,1990.0,ballantine,scion shannara heritage shannara 1,en,7.0,5,24,656,Low
0312265859,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),janet evanovich,2002.0,st martin's press,hard eight stephanie plum stephanie plum,unknown,8.36734693877551,49,30,168,High
0553347187,Before You Conceive: The Complete Prepregnancy Guide,john r sussman,1989.0,bantam,conceive complete prepregnancy guide,en,9.5,4,1,864,High
0671537628,Dr. Spock's Baby and Childcare : Seventh Edition,benjamin spock,1998.0,pocket,dr spock baby childcare seventh,en,8.0,5,1,652,High
0307336565,Birds of North America (Golden Field Guides),chandler s robbins,1983.0,golden,bird north america golden field guide,en,9.5,6,1,29,High
0805061835,Real Boys: Rescuing Our Sons from the Myths of Boyhood,william pollack,1999.0,owl,real boy rescuing son myth boyhood,en,8.3,10,1,10,High
0425165701,Ruthless.Com (Tom Clancy's Power Plays (Paperback)),tom clancy,1998.0,berkley,ruthlesscom tom clancy power play,en,6.4,15,49,519,Low
0451522273,Ethan Frome (Signet Classics (Paperback)),edith wharton,1992.0,penguin,ethan frome signet classic,en,7.0,5,13,486,Low
344242366X,Der Rumpf. Roman.,akif pirincci,1992.0,goldmann,der rumpf roman,da,5.4,5,2,78,Low
2290313238,"L'Assassin Royal, tome 2 : L'Assassin du roi",robin hobb,2001.0,j'ai lu,l'assassin royal tome 2 l'assassin du roi,unknown,7.0,5,9,14,Low
2290303607,"L'assassin royal, tome 1 : L'apprenti assassin",robin hobb,2001.0,j'ai lu,l'assassin royal tome 1 l'apprenti assassin,unknown,7.4,5,9,14,Low
2226135022,Oscar et la dame rose,eric emmanuel schmitt,2002.0,albin michel,oscar et la dame rose,unknown,8.5,14,6,5,High
8466606211,"Criptonomicom 1, Spanish Edition",neal stephenson,2002.0,ediciones b,criptonomicom 1 spanish,unknown,9.5,4,12,14,High
2742743537,La Treizième cible,arnauld pontier,2003.0,actes sud,la treizième cible,unknown,8.4,10,2,5,High
0399148779,Eleventh Hour: An FBI Thriller,catherine coulter,2002.0,putnam,eleventh hour fbi thriller,en,7.4375,16,51,212,Low
